currentData,speed
88437876,40329
88513796,7489
88589716,87381
88648280,49056
88744476,16384
88832076,8192
88913836,104857
88983916,9532
89062756,34952
89138676,87381
89220436,104857
89299276,21845
89395636,7182
89480316,37449
89556236,104857
89611880,12069
89681796,52428
89748956,65536
89824876,37449
89897876,65536
89967956,87381
90038036,52428
90108116,26214
90125800,105120
90195716,30840
90283316,74898
90353396,14169
90423476,27594
90493556,9039
90588456,43690
90657076,87381
90730076,74898
90797236,104857
90873156,104857
90940316,52428
91036676,47662
91089400,29200
91159316,104857
91235236,23831
91314076,9709
91392916,9039
91477596,13107
91539080,42826
91608996,87381
91679076,104857
91754996,22795
91825076,15420
91903916,13443
91978376,74898
92065976,104857
92136056,4228
92211976,29127
92290816,47662
92369656,30840
92460176,87381
92502680,198560
92572596,18724
92654356,13107
92733196,104857
92814956,47662
92880656,10485
92959496,16384
93047096,29127
93133236,5461
93225216,131072
93305516,17476
93372676,52428
93448596,104857
93533276,43690
93623796,29127
93711396,20164
93798996,104857
93886596,9039
93974196,21845
94061796,40329
94108680,175200
94180056,2157
95724736,58254
95818176,74898
95886796,104857
95956876,7281
96047396,34952
96100120,25028
96177336,23831
96244496,131072
96323336,13797
96408016,104857
96486856,18078
96578836,18078
96648916,104857
96736516,47662
96821196,16912
96894196,16384
96978876,47662
97063720,43216
97142396,131072
97232916,15887
97314676,104857
97393516,27594
97466516,34952
97533676,131072
97621276,27594
97713256,22795
97780416,65536
97870936,6241
97938096,10485
98049056,104857
98145416,104857
98241776,7182
98320616,24966
98440336,131072
98522096,47662
98605480,14317
98676856,9362
98825776,104857
98916296,18078
98983456,87381
99100256,131072
99173256,65536
99266696,104857
99357216,47662
99471096,37449
99541176,20971
99649216,30840
99745576,40329
99830256,40329
99926616,40329
99996696,65536
100083000,28169
100202556,47662
100284316,52428
100351476,13797
100439076,17476
100516456,34952
100627416,18078
100739836,14979
100806996,24966
100906276,20164
100976356,20164
101046600,91104
101116516,13107
101204116,58254
101300476,11397
101396836,26214
101493196,131072
101589556,40329
101685916,40329
101753240,97333
101846516,27594
101942876,20971
102039236,58254
102112236,131072
102199836,47662
102296196,52428
102366276,52428
102456796,104857
102553156,52428
102649516,43690
102716840,105120
102807196,13107
102875816,131072
102966336,37449
103056856,47662
103126936,14979
103199936,23831
103293376,104857
103389736,87381
103486096,13443
103551960,101226
103643776,30840
103738676,14169
103832116,32768
103919716,24966
104013156,14979
104103676,34952
104173756,131072
104259896,52428
104338736,32768
104424876,34952
104503716,52428
104515560,7008
104582556,23831
104654096,37449
104724176,26214
104813236,37449
104857600,27080
