currentData,speed
91819236,26214
91915596,5518
91994600,51725
92076196,58254
92187156,58254
92254316,6990
92447036,11915
92508520,25862
92593036,4519
92663116,131072
92747796,27594
92855836,5577
92934676,131072
93004756,23831
93086516,22795
93182876,7281
93273396,14979
93363916,52428
93460276,17476
93530356,10485
93623796,13107
93664840,128480
93746436,32768
93793320,128480
93874916,7084
94020916,15887
94126036,8456
94204876,87381
94277876,30840
94365476,9892
94461836,14563
94558196,104857
94654556,6721
94750916,58254
94879396,10280
94966996,26214
95037076,13797
95130516,29127
95250236,10082
95346596,10280
95532016,27594
95628376,27594
95705756,19418
95802116,11397
95872196,104857
95953956,65536
96026956,4228
96123316,87381
96210916,87381
96283916,13443
96374436,18078
96464956,12192
96593436,10280
96619880,35040
96698556,8594
96789076,87381
96869376,21845
96936536,16912
97027056,8886
97133800,31146
97240216,9892
97319056,15420
97430016,6898
97500096,65536
97599376,9362
97681136,65536
97711960,116800
97777496,14979
97865096,32768
97935176,74898
98022776,9039
98101616,22795
98209656,87381
98290120,22298
98361496,7943
98492896,58254
98583416,17476
98653496,87381
98732336,87381
98828696,9709
98868280,8760
98983456,87381
99079816,7943
99158656,20164
99234576,47662
99330936,27594
99382200,3144
99459416,104857
99547016,104857
99620016,9362
99687176,16912
99783536,30840
99879896,29127
99960360,7942
100040496,47662
100133936,5825
100221536,40329
100291616,34952
100361696,10280
100446376,65536
100516456,9198
100624496,104857
100697496,1789
100894104,524288
101488816,4002
101609996,58254
101694840,167413
101759080,29200
101846516,52428
101931196,7943
102021716,8738
102150196,21845
102246556,19418
102337240,8551
102439276,262144
102535636,13107
102626156,29127
102753176,13107
102851160,39712
102931296,11397
103015976,12787
103223296,131072
103326956,131072
103429320,128480
103531356,6636
103598516,5405
103817516,8192
103913876,40329
104007480,16352
104094916,104857
104185436,18724
104296396,9709
104419036,10280
104489116,9532
104585640,239440
104664316,87381
104778196,9892
104857600,64773
